business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours_Monday,hours_Tuesday,hours_Wednesday,hours_Thursday,hours_Friday,hours_Saturday,hours_Sunday
8P8HIysyyGbG8_94cG1Jyg,Entree BYOB,1608 South St,Philadelphia,PA,19146.0,39.9440110213,-75.1691403878,4.5,408,1,"American (New), Bars, Wine Bars, Italian, Restaurants, Comfort Food, Seafood, Nightlife",Closed,17:00-22:00,17:00-22:00,17:00-22:00,17:00-23:00,17:00-23:00,14:00-21:00
rKggQN5KT6AtOlmuJ8NAZQ,Cook and Shaker,2301 E Albert St,Philadelphia,PA,19125.0,39.9826256,-75.1205402,4.5,171,1,"Restaurants, Nightlife, Comfort Food, Bars, Cocktail Bars, American (New)",Closed,Closed,16:00-23:00,16:00-23:00,16:00-00:00,12:00-00:00,16:00-23:00
yZYhdTn8EDQeE6mYBY5vfQ,Lavish,4308 Lancaster Ave,Philadelphia,PA,19104.0,39.967741,-75.2101074,3.5,13,1,"Tacos, Mexican, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
aXr74YWu67vUtWsbmICbag,Rose Tattoo Cafe,1847 Callowhill St,Philadelphia,PA,19130.0,39.9607926479,-75.1698416252,4.0,285,0,"Wine Bars, Desserts, Bars, Nightlife, American (Traditional), Food, American (New), Restaurants, Salad",Closed,16:00-22:00,11:30-22:00,11:30-22:00,11:30-22:00,16:00-22:00,Closed
gh81r-SZodvcty5QDaLyhg,Curry Bird,4604 Woodland Ave,Philadelphia,PA,19143.0,39.9441569667,-75.2098240703,3.0,81,1,"Chinese, Restaurants, Thai",15:00-01:00,15:00-01:00,15:00-01:00,15:00-01:00,15:00-01:00,15:00-01:00,15:00-01:00
4UXA9y578vG94DIfoxLErQ,Ateethi Locust,930 Locust St,Philadelphia,PA,19107.0,39.9472059,-75.1572515,4.5,9,0,"Restaurants, Indian",11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,Closed
cSaoPFiZUzaTgnxM91KgXg,All The Way Live,6108 Germantown Ave,Philadelphia,PA,19144.0,40.0406391,-75.179048,4.0,63,1,"Food, Restaurants, Vegan, Food Delivery Services",Closed,Closed,Closed,12:00-19:00,12:00-21:00,12:00-21:00,14:00-19:00
g3xvwZPyW95KThnc7tN79w,Hajimaru Fishtown,200 E Girard Ave,Philadelphia,PA,19125.0,39.9688731,-75.133491,4.5,140,1,"Restaurants, Japanese, Ramen",Closed,17:00-21:00,17:00-21:00,17:00-21:00,17:00-22:00,17:00-22:00,17:00-21:00
wu6SSj2rw9Cc9frUmexEng,943,943 S 9th St,Philadelphia,PA,19147.0,39.9381888,-75.1579923,3.5,80,0,"Food, Restaurants, Argentine, Italian",Closed,Closed,17:00-22:00,17:00-22:00,17:00-23:00,10:00-23:00,10:00-22:00
p-MSh95si_sDdih94gyKuw,Forsythia,233 Chestnut St,Philadelphia,PA,19106.0,39.9487067926,-75.145394057,4.5,123,1,"Restaurants, French, Modern European, American (New)",Closed,Closed,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00
YC5nBPPvrl2qF1vhrPHFhQ,El Huarache Azteca,1122-1124 S 8th St,Philadelphia,PA,19147.0,39.9352068,-75.1572477,3.0,6,1,"Restaurants, Food, Ethnic Food, Specialty Food, Mexican",Closed,Closed,Closed,Closed,Closed,Closed,Closed
geeWmd8T39C2_cbVjmsaCA,Pom Pom,1425 Frankford Ave,Philadelphia,PA,19125.0,39.9729781261,-75.1338146254,4.5,10,1,"Vegetarian, American (Traditional), Restaurants, Vegan, Salad, Burgers",Closed,11:00-17:00,11:00-17:00,11:00-18:00,11:00-18:00,11:00-17:00,Closed
NaoRbCbuCwVjbmmV5ZzXiA,Matteo Italian Food Products,1138 W Ritner St,Philadelphia,PA,19148.0,39.9199972,-75.1667435,4.5,14,0,"Grocery, Italian, Restaurants, Food",Closed,Closed,Closed,Closed,Closed,Closed,Closed
N_6lpdW1jhAx1EVcHJPK5g,Franky Bradley's,1320 Chancellor St,Philadelphia,PA,19107.0,39.9485357745,-75.1630648523,4.0,215,1,"Music Venues, American (Traditional), Bars, Arts & Entertainment, Restaurants, Nightlife",Closed,Closed,17:00-02:00,17:00-02:00,17:00-02:00,17:00-02:00,17:00-02:00
IKOIffVmSTZj8HkJbY5D6w,Bryn and Dane's,834 Chestnut St,Philadelphia,PA,19107.0,39.9493830332,-75.155130811,3.5,40,0,"Breakfast & Brunch, Juice Bars & Smoothies, Restaurants, Food, Acai Bowls",06:30-21:00,06:30-21:00,06:30-21:00,06:30-21:00,06:30-21:00,09:00-19:00,09:00-19:00
ulr3YRJDkSJ36tEQrSgUng,Cibao Fried Chicken Restaurant,3382 Frankford Ave,Philadelphia,PA,19134.0,39.9955238,-75.1057463,4.0,17,1,"Restaurants, Caribbean, Chicken Wings",Closed,07:00-20:30,07:00-20:30,07:00-20:30,07:00-20:30,10:00-20:30,10:00-17:00
-49SvmoGFrpZj5jmT1n4Sg,The Wrap Shack,142 N. 2nd Street,Philadelphia,PA,19106.0,39.9530747,-75.1431581,4.0,6,0,"Restaurants, Sandwiches",Closed,Closed,Closed,Closed,Closed,Closed,Closed
GhJ0L2bavp3FjOF9C9ghdA,Pad Thai Shack,127 S 18th St,Philadelphia,PA,19103.0,39.950761,-75.170345,1.5,54,0,"Thai, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
H2-IBgi37Dx9JM1SNJqY4g,Perrys Pizzeria,4221 Benner St,Philadelphia,PA,19135.0,40.0231713,-75.0615139,3.0,8,1,"Pizza, Restaurants",15:00-22:00,15:00-22:00,15:00-22:00,15:00-22:00,12:00-23:00,12:00-23:00,13:00-22:00
RnhLCG4N9MPy6ZRzq787Cg,Devil's Alley Bar & Grille,1907 Chestnut St,Philadelphia,PA,19103.0,39.95214,-75.1722162,3.5,825,1,"Local Flavor, Nightlife, Bars, American (New), Restaurants, Breakfast & Brunch, Sports Bars, Pubs",11:30-21:00,11:30-21:00,11:30-21:00,11:30-22:00,11:30-22:00,11:00-22:00,11:00-00:00
rJSLcfePsO1pdNMnauXg8A,Kansai Japanese Cuisine,1822 Spring Garden St,Philadelphia,PA,19130.0,39.9630825,-75.1692673,4.0,189,1,"Japanese, Restaurants, Food",Closed,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:30,12:00-22:30,12:00-22:00
OH7EpZrKPnZwZDNKQ5S8iA,Thai Kuu,"35 Bethlehem Pike, Ste 109A",Philadelphia,PA,19118.0,40.0779684,-75.2083651,3.5,173,1,"Thai, Asian Fusion, Restaurants, Soup",Closed,16:00-20:30,16:00-20:30,16:00-20:30,16:00-21:00,16:00-21:00,16:00-20:30
eQHk2EMRtkYZR6DH-xGQhA,The Ugly American,1100 S Front St,Philadelphia,PA,19147.0,39.93249,-75.146176,3.5,61,0,"American (New), Bars, Food, Beer, Wine & Spirits, Restaurants, Local Flavor, Nightlife, American (Traditional)",17:00-02:00,17:00-02:00,17:00-02:00,17:00-02:00,17:00-02:00,11:00-02:00,11:00-02:00
ZDdNEwBENLXBT3jjQD5STQ,Giwa Korean Kitchen,1722 Sansom St,Philadelphia,PA,19103.0,39.95071,-75.16971,3.5,412,0,"Korean, Restaurants, Asian Fusion, Soup",Closed,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:30-21:00,Closed
6ZhR8G9TQcDJgILtH0xd6w,Lincoln Pizza,277 W Mt Pleasant Ave,Philadelphia,PA,19119.0,40.0546098,-75.1939698,3.5,16,0,"Restaurants, Pizza",10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,15:00-23:00,10:30-23:00,Closed
FD7gMovIYQmhdn23Iq91zQ,Lorenzo & Sons Pizza,305 S St,Philadelphia,PA,19147.0,39.941596,-75.1478101,4.0,657,1,"Pizza, Italian, Restaurants",11:00-03:00,11:00-03:00,11:00-03:00,11:00-03:00,11:00-04:00,11:00-04:00,11:00-03:00
yMpz1drhkXySohWbFpJEOQ,Hubies Southern Style Cuisine,4323 Lancaster Ave,Philadelphia,PA,19104.0,39.9684242,-75.2103809,2.5,10,1,"Restaurants, Southern",Closed,Closed,Closed,Closed,Closed,Closed,Closed
2LfbIS6K7jusVVgYYFtNIA,Hyon's Seafood & Restaurant,5600 Spruce St,Philadelphia,PA,19139.0,39.9553977,-75.2341756,4.0,13,1,"Restaurants, Seafood",11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-22:00,11:00-22:00,Closed
oZXf53yjY7i-1tUHxSLayg,Shaking Seafood,243 S 10th St,Philadelphia,PA,19107.0,39.9470334,-75.1574339,4.0,72,1,"Cajun/Creole, Restaurants, Seafood",Closed,11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:30,12:00-22:30,12:00-22:00
1RUStfReoIm_8NzWXKSbCA,Lou Bird's,500 S 20th St,Philadelphia,PA,19146.0,39.945722875,-75.1750066504,4.0,161,1,"Restaurants, Nightlife, Cocktail Bars, Bars, Breakfast & Brunch, American (New)",16:00-23:00,16:00-23:00,Closed,16:00-01:30,16:00-01:30,12:00-01:30,12:00-23:00
Ippv_wErDDItMRwmu1de3g,Nick's Charcoal Pit,1242 Snyder Ave,Philadelphia,PA,19148.0,39.923904,-75.1674547,3.5,138,1,"Restaurants, Barbeque",11:00-22:00,11:00-22:00,11:00-22:00,11:00-22:00,11:00-23:00,12:00-23:00,12:00-22:00
2cfEAFZZee8fq3Xx6yZ87w,Starbucks,3901 Walnut St,Philadelphia,PA,19104.0,39.953964,-75.20034,4.0,21,1,"Restaurants, Coffee & Tea, Food, Cafes",05:30-20:30,05:30-20:30,05:30-20:30,05:30-20:30,05:30-20:30,05:30-20:30,05:30-20:30
YlaS_HO1KG7dHKqaBgeFoA,S & M Seafood,6154 Lancaster Ave,Philadelphia,PA,19151.0,39.9838456,-75.2451025,3.5,14,1,"Restaurants, Food, Seafood Markets, Seafood, Specialty Food",Closed,Closed,Closed,Closed,Closed,Closed,Closed
vufXnNdvRl_Y0wAj_wLzOg,Chestnut 7,8201 Germantown Ave,Philadelphia,PA,19118.0,40.073702,-75.202618,3.0,87,0,"Restaurants, Pizza, American (New), Bars, Burgers, Nightlife, Pubs",16:00-02:00,16:00-02:00,16:00-02:00,16:00-02:00,16:00-02:00,11:00-02:00,11:00-02:00
TxYxXvC5RcRRCYR6rbJgEQ,Aspen,747 N 25th St,Philadelphia,PA,19130.0,39.9687798,-75.1781543,4.0,7,0,Restaurants,Closed,Closed,Closed,Closed,Closed,Closed,Closed
zAxWNkDWBvgNfIwTAyCBMw,Zio's Brick Oven Pizzeria,111 S 13th St,Philadelphia,PA,19107.0,39.9500908,-75.1617499,3.5,193,1,"Italian, Restaurants, Pizza",10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-23:00,10:00-23:00,11:00-21:00
xxL2_-oExRCwKs_Nyr0KiQ,Fadó Irish Pub,1500 Locust St,Philadelphia,PA,19102.0,39.9483513654,-75.1666795343,3.5,454,1,"Pubs, Restaurants, Bars, Nightlife, Irish, Irish Pub",11:30-22:00,11:30-22:00,11:30-00:00,11:30-00:00,11:30-01:00,10:00-02:00,10:00-16:00
mqGtDoC2zgjcRZJ79iiBJA,Joyce's Soulful Cuisine,5934 Chestnut St,Philadelphia,PA,19139.0,39.9601369,-75.2404909,3.5,11,0,"Caterers, Soul Food, Chicken Wings, Event Planning & Services, Food, Salad, Restaurants",Closed,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,Closed
MxwBFQoTbNUiyv0NF9KqKw,Marathon Pizza,125 Leverington Ave,Philadelphia,PA,19127.0,40.0296843,-75.228592,4.0,41,1,"Restaurants, Pizza",11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,11:00-00:00,11:00-00:00,11:00-23:00
1CTNhKEqGbmG5r-sBbDoLg,Tampopo,"104 S 21st St, Ste A",Philadelphia,PA,19103.0,39.9518097,-75.1757389,4.0,273,0,"Restaurants, Korean, Japanese",17:00-21:30,17:00-21:30,17:00-21:30,17:00-21:30,17:00-21:30,12:00-21:00,Closed
pTy5tFm9y8uzMjXhjWweFA,Mr Joe's Cafe,1514 S 8th St,Philadelphia,PA,19147.0,39.9299417,-75.1584946,4.5,66,1,"Italian, Coffee & Tea, Restaurants, Food",Closed,11:00-17:00,11:00-17:00,11:00-17:00,11:00-18:00,11:00-18:00,Closed
P7f8_zKyP6uOBdj9vbQpzw,Mikey's American Grill & Sports Bar,3180 Chestnut St,Philadelphia,PA,19104.0,39.9536773,-75.1872159,2.5,57,0,"Nightlife, American (Traditional), Sports Bars, Restaurants, Bars",11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00
EH2yDg_E61zwl-e19XTiFw,Tuscany Ristorante,2418 Rhawn St,Philadelphia,PA,19152.0,40.0569781,-75.0478281,3.5,64,1,"Mediterranean, Restaurants, Italian",Closed,15:00-21:30,15:00-21:30,15:00-21:30,15:00-21:30,15:00-21:30,13:00-21:00
xdtJQYjoohuvzfZXiSEgRQ,Golden Donut,901 S 9th St,Philadelphia,PA,19147.0,39.9388013,-75.1577645,3.5,29,0,"Restaurants, Donuts, Food",06:00-15:00,05:30-16:00,05:30-16:00,05:30-16:00,05:30-16:00,05:30-16:00,05:30-16:00
0-7N3z_cb3Z1xMGDrbez6w,Le Virtu,1927 E Passyunk Ave,Philadelphia,PA,19148.0,39.926032,-75.1678,4.0,389,1,"Italian, Restaurants",17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:30,16:00-22:30,16:00-21:00
0wreSpWN2YuG4pLVDespcg,Gul's Breakfast & Lunch Cart,36th St,Philadelphia,PA,19104.0,39.952932,-75.19483,4.5,10,1,"French, Food Stands, Restaurants",06:00-16:00,06:00-16:00,06:00-16:00,06:00-16:00,06:00-16:00,06:00-16:00,Closed
U06K56fiCWYTtktwQkZ9TA,McDonald's,942 Market St,Philadelphia,PA,19107.0,39.951242,-75.15668,1.5,28,0,"Fast Food, Burgers, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
xb5NsCqvQw2uE5HoQyDr0g,Stock's Bakery,2614 E Lehigh Ave,Philadelphia,PA,19125.0,39.9789472091,-75.1153922414,4.5,171,1,"Restaurants, Food, Bakeries",Closed,08:00-17:30,08:00-17:30,08:00-17:30,08:00-17:30,07:00-17:30,Closed
GZF6aC0nOhappc70jj5RJQ,Steve Stein's Famous Deli,"1619 Grant Ave, Ste 39",Philadelphia,PA,19115.0,40.0880510602,-75.0376589,3.5,68,1,"Restaurants, Grocery, Event Planning & Services, Food, Caterers, Bakeries, Delis",08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,08:00-17:30,08:00-17:30,07:00-17:30
el71vYwT5M1bc6oFsBdqvQ,Nhu Quynh Banh Mi Cafe,1142 S 11th St,Philadelphia,PA,19147.0,39.936283,-75.161897,4.5,18,0,"Vietnamese, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
JIBa5XxXMO2IVP_p_o1Kkg,Xing Wang,1844 Christian St,Philadelphia,PA,19146.0,39.9408461,-75.1741989,2.0,5,0,"Restaurants, American (Traditional)",Closed,Closed,Closed,Closed,Closed,Closed,Closed
qtyNbCXut-RQnnEQNJ9UzA,Desi Chaat House,501 S 42nd St,Philadelphia,PA,19104.0,39.9496418,-75.2069391,4.0,241,1,"Indian, Food, Restaurants",11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00
9keW-zFxaTmy6qVrEYyzoA,Muscle Maker Grill,1115 Walnut St,Philadelphia,PA,19107.0,39.9491761,-75.159714,3.5,15,0,"Restaurants, Specialty Food, Health Markets, Wraps, American (New), Food",11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-20:00
OMHZ1htcmFQLuTp06hLe2Q,Phoebes BBQ,2214 South St,Philadelphia,PA,19146.0,39.9451640668,-75.1791630685,2.5,245,0,"Barbeque, Restaurants, Buffets",11:30-22:00,11:30-22:00,11:30-22:00,11:30-22:00,11:30-23:00,11:30-23:00,11:30-22:00
JVZ_c3k01uAIas5B61iISg,Hard Rock Cafe,1113 Market St,Philadelphia,PA,19107.0,39.9520316095,-75.1596930614,3.0,382,1,"Restaurants, Nightlife, Sandwiches, Music Venues, Arts & Entertainment, American (New), Cafes, Burgers, American (Traditional)",12:00-21:00,12:00-21:00,12:00-21:00,12:00-21:00,12:00-22:00,12:00-22:00,12:00-21:00
WHzeDa97M_eU1FEZaLJ_tw,Wawa,6800 Rising Sun Ave,Philadelphia,PA,19111.0,40.055688,-75.090405,3.5,18,1,"Food, Coffee & Tea, Sandwiches, Convenience Stores, Restaurants",Closed,Closed,Closed,Closed,Closed,Closed,Closed
fneeyCOYV5-oVeQP0TACog,Destination Dogs,1111 Walnut St,Philadelphia,PA,19107.0,39.948898,-75.159717,4.5,329,0,"American (Traditional), Restaurants, Nightlife, American (New), Bars, Hot Dogs",11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,Closed,Closed
7hwH3wiWB17U9Nw4EjJo0A,Xi'an Sizzling Woks,4000 Chestnut St,Philadelphia,PA,19104.0,39.9553684,-75.2024372,3.5,48,1,"Chinese, Asian Fusion, Restaurants, Pan Asian, Noodles, Szechuan",11:00-21:30,Closed,11:00-21:00,11:00-21:00,11:00-21:30,11:00-21:30,11:00-21:00
m8ISlBOrLx8by-3iYrc3XA,Two Brothers Pizza,3322 N 13th St,Philadelphia,PA,19140.0,40.0034642,-75.1504223,3.0,20,1,"Pizza, Restaurants",11:00-22:30,11:00-22:30,11:00-22:30,11:00-22:30,11:00-23:30,11:00-23:30,Closed
kAmXP3e66dxu21-5_9sBsw,Ugly Moose,443 Shurs Ln,Philadelphia,PA,19128.0,40.0257481663,-75.2117477909,4.0,128,0,"Bars, Restaurants, Nightlife, American (New), American (Traditional)",16:30-00:00,16:30-02:00,16:30-02:00,16:30-02:00,16:30-02:00,12:00-02:00,12:00-00:00
6KpEhwks_1ZbdsGi0t7rjA,The M Room,15 W Girard Ave,Philadelphia,PA,19123.0,39.9689304,-75.1350098,3.5,20,0,"Greek, Nightlife, Bars, Music Venues, Arts & Entertainment, Restaurants",16:00-02:00,16:00-02:00,16:00-02:00,16:00-02:00,16:00-02:00,11:00-02:00,11:00-02:00
p6n22yw61I_8qOMb81Myig,Out of Wack Jacks Bar & Grill,3156 Willits Rd,Philadelphia,PA,19136.0,40.0570165,-75.0145878,3.5,16,1,"Sports Bars, Bars, Nightlife, Restaurants, Barbeque, Beer Bar, Burgers",11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00
KR-Pb1-fxE9TrZijQWH0Qg,Magic Carpet Foods,36th & Spruce St,Philadelphia,PA,19104.0,39.9507921,-75.1953032,4.5,43,1,"Fast Food, Food Trucks, Restaurants, Vegetarian, Food",10:30-15:00,10:30-15:00,10:30-15:00,10:30-15:00,10:30-15:00,Closed,Closed
fsqlE7jhO64Q62VDI_uRFQ,KoJa,38th St and Sansom St,Philadelphia,PA,19195.0,39.9543996,-75.1986355,3.5,60,0,"Food Stands, Japanese, Restaurants, Korean",11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30,11:00-19:30
X-sCb_2Q46W5H2wbXmlK1w,Atiya Ola's Spirit First Foods,310 S 48th St,Philadelphia,PA,19143.0,39.9531368,-75.2186607,4.0,93,1,"Vegetarian, Live/Raw Food, Fruits & Veggies, Salad, Restaurants, Specialty Food, Juice Bars & Smoothies, Food, Burgers, Farmers Market, Wraps",Closed,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00
Vd0YOj5GVv-Nxeo06HCfjA,Rival Bros Coffee,1100 Tasker St,Philadelphia,PA,19148.0,39.929795,-75.163155,4.5,34,1,"Food, Coffee Roasteries, Restaurants, Coffee & Tea, Cafes, Sandwiches",07:00-19:00,07:00-19:00,07:00-19:00,07:00-19:00,07:00-22:00,07:00-22:00,07:00-17:00
-nIXhxPvxST6bTuj9jo1UQ,DaMò Pasta Lab,105 S 12th St,Philadelphia,PA,19107.0,39.9502973,-75.1601048,4.5,177,1,"Italian, Pasta Shops, Restaurants, Food, Specialty Food",Closed,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00
dAyIK3V2FO7sU-ICjtIdmA,Penn's Port Pub,1920 S Christopher Columbus Blvd,Philadelphia,PA,19148.0,39.9224306,-75.142895,4.5,15,1,"Nightlife, Restaurants, Adult Entertainment, Bars, American (Traditional)",12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00,12:00-00:00,18:00-23:00
KVFUBgmPEHGUaJNkpMGcLw,Opa,1311 Sansom St,Philadelphia,PA,19107.0,39.9499818693,-75.1624407579,3.5,446,0,"Mediterranean, Greek, Restaurants, Tapas/Small Plates",16:00-21:00,16:00-21:00,16:00-22:00,16:00-22:00,16:00-02:00,16:00-02:00,16:00-21:00
4wq9bzoCe3Mh0cPbYH1eDg,Max's Steaks,3653 Germantown Ave,Philadelphia,PA,19140.0,40.009045,-75.150471,4.0,679,1,"Steakhouses, Bars, Nightlife, Sandwiches, Restaurants, Cheesesteaks",11:00-01:00,11:00-01:00,11:00-01:00,11:00-01:00,11:00-02:00,11:00-02:00,11:00-01:00
aVmuaNh8Z8gKSkoP418H9w,Cafe Apamate,1620 South St,Philadelphia,PA,19195.0,39.9440918,-75.169504,3.5,36,0,"Restaurants, Coffee & Tea, Tapas Bars, Basque, Spanish, Food",Closed,Closed,Closed,Closed,Closed,Closed,Closed
5tQ_G8aG1AMFORCp3gMPwQ,Old Country Buffet,4640 Roosevelt Blvd,Philadelphia,PA,19124.0,40.0300289,-75.0981312,2.5,22,0,"Buffets, Breakfast & Brunch, Restaurants, American (New)",11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,08:00-21:00,08:00-21:00,08:00-20:30
39Vq4--74ljOpcFqn6vbGw,Frog Commissary,222 N 20th St,Philadelphia,PA,19103.0,39.9582109,-75.1731347,5.0,5,1,"Caterers, Restaurants, Event Planning & Services",09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,Closed,Closed
9YxqrKuDxwbMqcbKmTQFtQ,Dunkin',7000 Chester Ave,Philadelphia,PA,19142.0,39.9235744,-75.2452854,1.5,8,1,"Donuts, Coffee & Tea, Restaurants, Food",Closed,Closed,Closed,Closed,Closed,Closed,Closed
e7L_WgUY6kXqlkspUkUHzw,Bakery Lakay,7315 Oxford Ave,Philadelphia,PA,19111.0,40.0618649912,-75.0833730027,3.5,6,1,"Restaurants, Haitian, Caribbean",06:30-17:00,06:30-17:00,06:30-17:00,06:30-17:00,06:30-17:00,06:30-17:00,06:30-17:00
I2ISRV7IybkMc3HEYKUE9g,Audrey Claire,276 S 20th St,Philadelphia,PA,19103.0,39.948271,-75.174425,4.0,722,0,"Restaurants, Greek, Mediterranean, Seafood, American (New)",05:00-08:30,15:00-21:00,15:00-21:00,15:00-21:00,15:00-21:00,15:00-21:00,Closed
zeG4Jb_ORGiqnGmcww_a4w,La Llorona Cantina,1551 W Passyunk Ave,Philadelphia,PA,19145.0,39.9250862,-75.1727626473,4.5,32,1,"Restaurants, Mexican, Nightlife, Breakfast & Brunch, Cocktail Bars, Bars",Closed,14:00-22:00,14:00-22:00,14:00-22:00,14:00-00:00,11:00-00:00,11:00-22:00
eVl0n0p1YBwVtERGmRqH2A,Henry's China,8925 Krewstown Rd,Philadelphia,PA,19115.0,40.0833419,-75.0482236,3.5,17,0,"Restaurants, Chinese",15:00-21:30,15:00-21:30,15:00-21:30,15:00-21:30,11:30-22:30,11:30-22:30,13:00-21:00
HI5ldaAiOYY-ii5LsgARug,The Grill  Smuckers,51 N 12th St,Philadelphia,PA,19107.0,39.9532,-75.159408,4.5,118,1,"Restaurants, American (New), Breakfast & Brunch, Farmers Market, Food",08:00-15:00,08:00-15:00,08:00-15:00,08:00-17:00,08:00-17:00,08:00-17:00,Closed
d3Mo1nrFbiOPa1_8xs4YHg,Mac Mart Food Truck,104 S 18th St,Philadelphia,PA,19103.0,39.9514489,-75.1705213,4.0,79,1,"Fast Food, Food Trucks, Food, American (New), Restaurants, American (Traditional), Comfort Food",Closed,11:00-21:00,11:00-18:00,11:00-21:00,11:00-21:00,11:00-21:00,Closed
GaPP9IECXksFDYGoSX1Wvw,Kung Fu Hoagies,4360 Chester Ave,Philadelphia,PA,19104.0,39.9484072534,-75.2098365742,4.5,65,0,"Food, Event Planning & Services, Vegan, Food Stands, Vegetarian, Food Trucks, Street Vendors, Restaurants, Soup, Caterers, Noodles",Closed,Closed,Closed,Closed,Closed,10:00-16:00,12:00-17:00
5q6c3Nf4Y5WG5pk16_tcYA,Subway of Frankford,7339 Frankford Ave,Philadelphia,PA,19136.0,40.037068,-75.039195,1.0,5,0,"Restaurants, Sandwiches",Closed,Closed,Closed,Closed,Closed,Closed,Closed
fHE7blPUyQQwzqmaaquGwQ,Eeva,310 W Master St,Philadelphia,PA,19122.0,39.9724323,-75.1410235,4.5,23,1,"Food, Restaurants, Pizza, Bakeries, Beer, Wine & Spirits",Closed,Closed,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00,17:00-22:00
-AanHawaDlzWHQjrqRRWig,Au Bon Pain,1101 Chestnut St,Philadelphia,PA,19104.0,39.9498882471,-75.1572606784,2.5,42,1,"Bakeries, Restaurants, Food, Cafes",Closed,Closed,Closed,Closed,Closed,Closed,Closed
LyguE1WMUm35dW72n65Xnw,Avance,1523 Walnut St,Philadelphia,PA,19102.0,39.949919,-75.166996,4.0,63,0,"Restaurants, American (New)",Closed,17:30-22:00,17:30-22:00,17:30-22:00,17:30-22:00,17:30-22:00,Closed
noBinj5ChHbPCHfqTcUO6g,Plenty Café,1602 Spruce St,Philadelphia,PA,19103.0,39.9472412,-75.1682819,3.5,247,0,"American (New), Wine Bars, Cafes, Restaurants, Coffee & Tea, Food, Nightlife, Bars, Breakfast & Brunch",07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,08:00-21:00,08:00-21:00
eXGnRQMGYgH4dahF7SiHCg,Bintou African & American Restaurant,6515 Elmwood Ave,Philadelphia,PA,19142.0,39.9220752,-75.230917,4.0,7,1,"African, Restaurants, American (Traditional)",Closed,Closed,Closed,Closed,Closed,Closed,Closed
un0xxX785wfQfprryh0TjQ,Lucky's Last Chance,4421 Main St,Philadelphia,PA,19127.0,40.026303576,-75.2255360669,4.5,579,1,"Burgers, Pubs, Restaurants, Hot Dogs, Nightlife, Beer, Wine & Spirits, Food, Bars",Closed,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00,11:00-02:00
f1GinwRwdwBlCj_ZwekN8g,Gigi Pizza,504 Bainbridge St,Philadelphia,PA,19147.0,39.9408419,-75.1513065,4.0,17,1,"Sandwiches, American (New), Restaurants, Pizza",Closed,Closed,16:00-21:00,11:30-19:00,12:00-21:00,12:00-21:00,12:00-20:00
4bx6V3IBe-J_BrrpLMjTJw,Gianna Jr's,106 S 20th St,Philadelphia,PA,19195.0,39.9517744,-75.1736444,3.0,11,0,"Restaurants, Food, Vegetarian, Vegan",Closed,Closed,Closed,Closed,Closed,Closed,Closed
Oh3Q3QfhMl2DArFiLUrT9Q,La Fourno Ristorante Trattoria,636 South St,Philadelphia,PA,19147.0,39.942059,-75.153412,4.0,273,0,"Restaurants, Italian, Pizza",17:00-21:30,17:00-21:30,17:00-21:30,11:30-22:00,11:30-22:30,11:30-22:30,12:00-21:30
